pregunta, respuesta
" Papá debe estar muy enojado. Solo se preocupa por ti, David. No sabía qué hacer.", Estaba tan confundido que tuve que encontrar un trabajo que no podía utilizar.
 El dinero de los padres ya no existe., Solicité un trabajo en los mercados y Phil fue muy amable y aceptó darme
 un trabajo si pudiera conseguir una visa de trabajo ¿cómo lo hiciste?, Volví a casa y solicité el visado. ¿Quieres decir que volviste a Singapur?
"Sí, estaba demasiado avergonzado de ver a alguien."," Soy un completo fracaso, no creo que tú seas un fracaso."
 De todos modos volví aquí y, Empecé a trabajar y conocí a Rose.
 Y nos mudamos juntos y luego llegó Sam.," Es una historia increíble, creo que es maravillosa."
 Mamá y papá no pensarán que es tan maravilloso.," Estarán tan aliviados de que estés a salvo. No sabíamos qué pensar, David."
" ¿No puedo simplemente desaparecer? Puedes fingir que no existo. No, deberías habérmelo dicho."," Podría haber ayudado, ¿por qué no te diste cuenta de que vendríamos y"
" Te busco, simplemente no puedo enfrentar a papá."," Podrías haberle dicho a tu hermana. Debería haberte dicho a ti, Anne."
" Debería haber confiado en ti, lo siento mucho.", Tiene un David tan hermoso que no puedes separarlo de mamá y papá.
 Son de carne y hueso David Son los abuelos de Sam, ¿No crees que ellos quieren verlo? ¿Entonces crees que yo quiero conocer a tus padres?
" Rosie tiene razón, David, mamá y papá quieren mucho ser abuelos.","Pero no así, tus secretos ahora salen a la luz."
" Steve, está bien, Sarah, Steve tiene razón y creo que David sabe lo que tiene que hacer."," ¿Me sugieres? Hola mamá, soy David."
" Sí, estoy bien, estoy bien, sí."," Ann me encontró, sí, sí, estoy trabajando."
" Mira, siento mucho no haberte llamado.", ¿Puedes perdonarme? Sí.
" Está bien, está bien, yo también te amo."," Sí, está bien."
 Mamá llorando porque ha ido a buscar a papá, Él va a estar muy enojado. Hola papá.
 Soy yo David ¿te das cuenta de lo preparados que hemos estado?," Sí, lo soy, eres nuestro hijo. ¿Cómo pudiste hacernos esto? Lo siento por causarte esto."
" Mucha preocupación papá, pensé que te enojarías."," Por eso no te dije que ya no podía estudiar, claro que estoy enojada."
" Las madres han estado enfermas de preocupación, pero no tienes por qué desaparecer lo que has estado haciendo.", Haciendo todo este tiempo he estado trabajando trabajo en el mercado
 Pronto seré socio del negocio., y papa hay algo mas estoy con alguien
 tenemos un bebé varón papá," Papá, ¿sigues ahí? ¿Dijiste que estabas casado?"
 No exactamente tengo pareja, Su nombre es rosa y tenemos un hijo.
 Tu nieto papa," Estoy aquí David, hay mucho en qué pensar. Quiero que vuelvas a casa, pero sé que..."
 pero necesitas volver a casa," Trae a ella, trae a Rose y a nuestro nieto."
" Tu madre y yo te amamos, queremos verte.", vamos a conocer a tu familia adiós nos vemos pronto
" Sí, te prometo que también te amo."," Bueno, ¿qué dijeron? Mi madre dijo que estaba contenta de que estuviera bien."
" Ella dijo que estaba feliz de escuchar mi voz, me dijo que había estado muy preocupada.", ¿Y papá? ¿Qué dijo? Dijo que estaba muy enojado.
 pero que me perdone me dijo que me ama," Por supuesto que te ama, tiene a tu padre. ¿Dijo algo más?"
" Sí, me pidió que fuera a casa."," Él dijo que quieren vernos a todos, sí, quieren conocerte."
 Y Sam nos pidió que fuéramos a Singapur.,"No podemos permitírnoslo, nos está enviando entradas."
" Por supuesto que lo es, te ama David, todos lo hacemos."," Y ahora también están Rose y Sam. Me encantaría conocer a tus padres, David y Sam."
 quiere conocer a sus abuelos ellos son nuestra familia," Mira lo siento mucho, está bien."
" Ya está todo dicho, nos iremos lo antes posible.", puedes venir conmigo ¿y yo? ¿puedo ir también?
" No eres familia Steve, bueno."," Encontraste a tu hermano, pediste tu vino y mañana te vas a casa."
" Sí, Sarah, gracias por todo."," pero volverás ¿no? sí, si el vino dice bueno, volveré"
 Pronto me sentiré como si tuviera una segunda familia aquí.," Me encantaría ir a verte a Singapur. Sí, te mostraré los alrededores."
" Y debes conocer a mis padres, sería genial si nuestro negocio va bien."," Si puedo permitírmelo, no hay dudas al respecto."
" Eres un muy buen agente, estoy muy feliz de que seas mi comprador aquí."," Si quieres, iré a Singapur con Sarah."
Me gusta mucho que puedas conocer a mis padres también., ¿Crees que les agradaré? Por supuesto que me agradarás.
" Si me gustas, les gustarás. Creo que será mejor que los deje solos.", Traeme si necesitas ayuda con el embalaje. Recién te conozco y ahora estás...
 Me voy pero vuelvo," Si quieres que lo haga, supongo que esto es todo."
" Sarah, muchas gracias por toda tu ayuda y por tu amabilidad, por favor no lo hagas.", menciónalo bien gracias por confiar en mi ser
 Tu socio comercial y mi amigo pensarán en ti todo el tiempo.," Quería agradecerte también, Sarah, por ser tan amable con mi hermana y cuidarla."
" Después de ella, también estaré pensando en ti, gracias."," Fue genial conocerte también, Rose."
 Y espero que todo vaya bien en Singapur. Estoy deseando conocerte.," Los padres de David, espero que me quieran, estoy seguro de que así será."
" Estaré esperando una postal tuya, Anne.", Así que será mejor que me envíes uno y estaré esperando una postal también.
"Estaré contando los días hasta que vengas a Singapur. Atención, por favor. Esto es...", La última llamada para el vuelo SQ452 de Singapore Airlines directo a Singapur podría...
 Todos los pasajeros para este vuelo inmediatamente, adiós nos vemos pronto adiós nos vemos pronto
 Adios rosa buena suerte para ti tambien David adios," Nos vemos, adiós, espera, lo encontré."
" Encontré un hermano, otro más.", Del número uno al número cinco
" Estos colores no son fáciles de pronunciar, así que preste atención a estos porque", tienen los grupos consonánticos blbr y gr que
 significa uno lo siento eso significa dos o tres, consonantes juntas esto es blbr y gr
 El primer retraso, negro no digas negro o negro ok esto es negro
 Este es negro, azul azul
 Este marrón, marrón este gris
 gris ay o ey lo mismo vale, eh un
" Y esto es inglés británico, perdón, esto es inglés americano y e, bueno, esto es..."," Inglés británico Ok, muy bueno, este verde."
chica verde verde, Así que otra vez negro negro
 azul azul, marrón marrón
 gris gris, verde verde
 Esta rosa, rosa morado
 Este es morado, arreglado recuerda naranja
 rojo anaranjado, rojo amarillo
 amarillo blanco, blanco una vez más
 negro negro, azul azul
 marrón marrón, gris gris
 verde verde, rosa rosa
 púrpura púrpura, naranja naranja
 rojo rojo, amarillo amarillo
 blanco blanco, para los aperitivos aperitivos ok aperitivos
 tengo verdura no digas, mesa o mesa de verduras ok esa sopa de verduras
 sopa de pollo sopa de pollo ahora ensalada de la casa ensalada de la casa, Para los platos principales tenemos bistec con papas fritas.
 Filete con patatas fritas este filete de res salteado de res, saltear um ahora
 pescado a la parrilla gurú de la parrilla pescado a la parrilla pescado a la parrilla, a la parrilla sabes que si asas la comida cocinas la comida
 Con fuego y fuerte calor se asa pescado, pescado a la plancha este espaguetis no digas espaguetis
 ok spa getty recuerda s, espaguetis spa
Este asado es como el de una chica que conoces., cocina la comida con um fuego y no utilizas ningun liquido
 asar un pollo asado pollo asado, para los postres no digas postre vale postres postres
" Siempre un postre, bueno, esto es postre, eh.", Lasers tenemos pastel de manzana pastel de manzana
 Los ojos recuerdan ce, Helado Helado este
 fresco fresco, fruta para bien bastante difícil para un fresco
 fruta fruta fresca y este pastel de chocolate no digas, chocolate vale chocolate esto es chocolate clut chocolate
 pastel de chocolate para bebidas," tenemos té helado, está bien, té helado, y luego té helado."
 pronunciado helado, té helado té helado este café
 y este jugo lucy tu amigo esta bien esto es j entonces tenemos que pronunciar, j yute ce al final jugo
" Tenemos jugo de manzana, jugo de plátano, jugo de naranja.", soda soda así que otra vez con el menú
 Tenemos aperitivos platos principales postres bebidas, Para empezar tenemos sopa de verduras.
sopa de pollo ensalada de la casa para platos principales tenemos," Filete con patatas fritas, carne de res salteada"
 espaguetis con pescado a la parrilla, Pollo asado Pollo asado de postre
" Tarta de manzana, helado, fruta fresca, tarta de chocolate", bebe té helado
 jugo de cafe," Soda, así que bienvenido a mi restaurante ahora."
 Tengo dos ejemplos para que estudies. Quizás conozcas uno: ¿el servidor que tienes?, conoce al camarero o camarera y b es el cliente
 Así que ahora a y b tenemos la primera conversación., Recuerde que atiendo a un camarero o camarera y soy el
 cliente cuando va a mi restaurante esta bien, El servidor vendrá a tu mesa y te preguntará
" Uh, lo siento, uh, el servidor te ayudará a darte el menú.", y esperar a que mires el menú un poquito y
 Entonces él o ella te preguntará ¿estás listo para?, orden ¿estás listo para ordenar? ¿estás listo para ordenar? no digas saludar
" Bueno, esto ya está leído, pero ya está listo. ¿Estás listo para ordenar?"," Sí, tomaré sopa de pollo."
Aquí sopa de pollo como aperitivo y luego pescado a la parrilla., Pescado a la parrilla ¿Dónde está el plato de menta? Tomaré sopa de pollo
 y pescado a la plancha por favor recuerda si quieres," Para ser educado, diga por favor, ¿de acuerdo?"
" Ahora tendré la mitad aquí significa que comeré, está bien, comeré.", Lo tendré ahora
 seguro cualquier cosa para beber cualquier cosa cualquier cosa para, Beber helado
 Té helado por favor Té helado por favor," Está bien, té helado para las bebidas. Está bien, té helado."
" Ahora está bien, está bien, ya veo, está bien.", ¿Qué tal si puedes usar? ¿Qué tal si usas postre? Aquí lo tenemos.
 postre ¿qué tal el postre?, hoy no gracias eso significa que hoy no quiero comer
 postre así que solo digo hoy no hoy no gracias por ser educado, Ahora nuevamente recuerda la sopa de pollo aquí este es el aperitivo así que puedes reemplazar
 Sopa de pollo para cualquier cosa aquí sopa de verduras o ensalada de la casa, uh para pescado a la parrilla el plato principal aquí es el pescado a la parrilla que
" Puedes usar filete con patatas fritas, espaguetis salteados con carne o pollo asado si lo deseas.",Ahora para la bebida uso té helado.
 Si no te gusta el té helado puedes cambiarlo., café jugo o refresco y para
" ¿Cuál? um, déjame ver para el postre, no, no lo sé."," Elige cualquier postre, así que no habrá postre de nuevo."
" ¿Estás listo para ordenar? Sí, quiero sopa de pollo y pescado a la parrilla, por favor.", Recuerda la estructura sí o puedes decir que lo tendré
 algo y luego por favor seguro algo para beber," Té helado, por favor. Está bien. Por favor, recuerda ser educado."
" Bueno, ¿qué tal el postre? Hoy no, gracias."," Entonces, si eres el servidor, el camarero o la camarera, debes recordar lo siguiente:"
 estructura primero ¿estás listo para ordenar si el cliente, dice dice la comida que le gustaria
" para comer y dijiste que sí, ¿de acuerdo? y luego continuaste cualquier cosa hasta las tres."," Y entonces, ¿qué tal el postre? Bueno, así como así, simplemente preguntas: ¿estás listo?"
 listo para ordenar ¿qué tal la bebida? ¿qué tal el postre? ¿qué tal el plato principal?, o cualquier cosa para beber cualquier cosa para comer recuerda eh
 si eres el cliente recuerda después, El servidor te pregunta y tú solo respondes ok.
 tendré la comida y luego por favor, y luego si el servidor te pregunta
 te pregunta si quieres beber algo puedes decirlo, bebe lo que te gustaria beber y te dicen por favor
 y sobre el postre o sobre la otra cosa solo dices la comida y luego dices," Por favor, eh, si no te gusta comer hoy."
" Solo di ""no hoy"", gracias, ¿de acuerdo? Eso es suficientemente educado.", para el numero dos hola
