pregunta, respuesta
 ¿Qué extraño no es eso y que le gustaba comer pastel italiano?," Navidad bueno, yo también me vuelvo loca por el pastel italiano en Navidad y mi nombre"
" Por cierto, no es Picasso, ¿dónde está nuestro residente?", La artista Alice se fue temprano esta mañana y dijo que tenía algo en
 importante que hacer ella no me dijo qué pero sí dijo que no era asunto mío, negocios ya sabes como es ella eso es extraño ella normalmente se va
" Tarde, bueno, de hecho, ella estaba muy seria.", Por la mañana me dijo que le dolía la cabeza pero no le creí.
 Su mirada pero se está poniendo, Ya estoy empezando a llegar tarde
 preocupada no juegues a ser mamá en alicia es una niña grande ahora lo sé lo sé pero es solo, Eso pero ella no me dijo que llegaría tarde de hecho me preguntó si llegaría tarde
" Hoy tarde, hace un momento, hace unos días, Alice me dijo que quería entrar en una",concurso de pintura dijo que pensaba que era su gran
 Tal vez sea ahí donde está hoy," Bueno, probablemente tengas razón."
 pero pero ya casi es media noche no creo que los concursos duren, Tanto tiempo por qué no todos sabemos que los artistas son un poco
" El loco Picasso fue un ejemplo perfecto, eso es verdad, ¿sabes algo?"," Acerca de estar loco Jack, ¿no?"
" Buenos días Alice, ¿dónde estuviste la última vez?", Noche en la que nos estábamos preocupando mucho
 Buenos días prefiero no hablar de eso por qué qué," Pasó bien, participé en un concurso de jóvenes artistas y pensé que sería..."
 La ocasión perfecta para demostrar mi, talento entonces como te fue hiciste un gran
 impresión no te quedó bien no se fue, Mal decían que yo no servía para serlo
 artista pero el jurado estaba formado por incompetentes tal vez nadie aprecia mi, talento vamos alice no lo tomes así
" Mal, sabes que eres un genio, ¿verdad? Eso es todo.","Sí, importa, al igual que Van Goof, quien, por cierto, solo se hizo famoso después de haber..."
 murió tal vez ese es mi destino tal vez estás exagerando solo un," Un poquito, quiero decir furgoneta"
" Vete, pero realmente no crees que estés en la misma liga, ¿verdad? ¿Y por qué no?", nadie aprecia mi talento de todos modos quiero sus opiniones esperen
 Sólo un momento mientras me pongo, algo dios mio aqui tu
" Ve, este es el cuadro que me llevé ayer. ¿Qué haces?", ¿No crees que es hermoso?
" Es interesante, es una pintura muy, muy única."," Sí, única es la palabra correcta, eh, Alice, sabes que no entiendo mucho el arte."
 ¿No sabes qué hace?, representa esa misma pregunta que me hicieron
 Ayer no puedo creer que sea tan claro que es una pintura de un hombre y una, mujer caminando de la mano
 Ya veo mhm um bueno la verdad es uh es un poco," Difícil de ver, quiero decir que a primera vista parece un"
"Un montón de colores mezclados, ven, Jack, simplemente no lo haces.", Entiendes el arte abstracto ¿Te va bien ahora entiendo que ninguno de los dos
 ¿Tienes alguna apreciación de lo fino?, Los artistas nunca le dicen a un artista lo que quieres.
 Realmente creo que soy el único hijo en mi familia., ¿Cuántos hijos quieres tener? Me invitaron a su fiesta de cumpleaños.
" Recuerdo la fiesta de cumpleaños de su nacimiento, me invitaron a su fiesta de cumpleaños, eso significa", en su cumpleaños me invitó a su boda lo siento a su cumpleaños
 fiesta um ella recibió una invitación de boda de su ex novio su ex novio," La invitó a su fiesta de bodas, está bien, China es grande."
 nación su marido está trabajando en una empresa nacional ¿cuántas personas son?," Allí en tu familia me pareces familiar, te conocí."
" Antes pensaba así, entra por favor, me siento bien cuando escucho música", y es un placer estar aquí hoy es un placer conocerlo señor
"Verde por experiencia, tiene cinco años de experiencia docente para experimentos.", Nos gusta la física porque a todos nos encanta hacerla.
 experimentos universitarios me gradué de la universidad el año pasado, Compañero de año ¿te llevas bien con tu
 colegas 30 su esposa tiene 30 años tiene sed tienes, jueves de sed es mañana jueves tre tu bicicleta esta debajo de eso
 árbol y el último tres tienen tres perros, Programa número uno ¿cuál es tu programa de televisión favorito?
 Eso significa que ¿qué programa de televisión te gusta ver? ¿Qué hacen tus padres juntos?, ¿Puedes vincularlos entre sí? ¿Qué es lo que es lo que es?
 programa de televisión favorito ¿cuál es tu programa de televisión favorito?, Programa dos difícil creo que el inglés es realmente
 ¿Crees que es difícil de aprender? Yo creo que sí., El inglés es realmente difícil de aprender. Creo que el inglés es realmente difícil de aprender.
 Aprende por el número tres haz diferente su prima viaja a un," Cada año hay un lugar diferente, bonita esa camiseta, ¿vale?, y una consonante no la tienes."
tengo que pronunciar t que esa camisa esa camisa es link ellos, Juntos esa camisa es bastante pequeña para mí esa camisa es bastante pequeña para mí
 Yo para el próximo 12 es tu sobrina 12 años," viejo está bien, eso es z y luego tú z y luego wi juntos z es tu es tu kn"
 nce esa es la hija de tu hermano o tu hermana n es tu sis perdón es, tus rodillas ce al final s son tus rodillas 12 12 años
" viejo, está bien, puedes unirlos. ¿Tu sobrina tiene 12 años?", Próxima ducha Acabo de darme una ducha.
 Matemáticas su hijo uno solo pronuncia lo siento lo siento 2 solo pronuncia uno es su hijo," Es muy bueno en matemáticas. Únete, vamos a tener una fiesta."
 fin de semana quieres unirte a nosotros o puedes decir quieres unirte a nosotros que quieres, ¿Qué sueles hacer en tu tiempo libre? ¿Te lo pasaste genial?
 vacaciones vacaciones es como vacaciones vacaciones generalmente en inglés americano y, En inglés británico la gente prefiere usar holiday
 texto,¿Qué estás haciendo? Mi jefe me pidió que reservara habitaciones para...
" Dos de nuestros clientes más exigentes, pues les gustaría un lugar tranquilo.", Hotel cerca de nuestra editorial y por supuesto con todas las comodidades.
" Comodidades, así que estoy haciendo algunos teléfonos.", llama y escucha esta canción por un momento
" Es la última grabación de Ray Charles. Es fantástica, tengo mucho que hacer."," Sharon, solo un minuto y ven, me temo que no puedo."
" Ahora, ¿por qué no vas a casa de Alice? Ella está teniendo una...", ducha ya sabes cuando alicia entra al baño ella
" Toma al menos 2 horas, haz lo que quieras.", Solo quiero salir de esta habitación y ¿qué pasa hoy?
" ¿Por qué me tratas tan mal? Eso es suficiente, Sharon, lo sé todo al respecto.", Todo sobre lo que tienes un amante.
" Amor, ¿te estás volviendo loco? No intentes fingir conmigo.", Sharon y yo te llamamos amiga pero es la verdad
 uhhuh y por cierto ¿quién es mi amante romántico? ya lo sabes,Estoy hablando de jack
" Jack, ¿de qué estás hablando? La fotografía en la que están tú y Jack.", se estan besando no es lo que piensas un uhhuh
 Entonces dime que sabes que una imagen dice más que mil, palabras esa foto es de hace tres años estábamos comprometidos que mas tu y
" Jack estaba comprometido, lo sé, lo sé, quería hacerlo.", evitar chismes estúpidos y también por
" Peter, entonces ahora me estás diciendo que bueno, no lo puedo creer, sé que no quería.", para herir tus sentimientos mira ahora estas enojado con
" Yo por eso, bueno, tienes razón, Sharon, estoy enojada contigo y ahora parezco una"," Tonto, lo siento y de verdad que no, mi cabello, ¿qué pasa? Dios."
" Hola, soy Alice. Vamos a ver qué pasa. ¿Qué pasa, Alice? ¿Por qué estás aquí?", Me estás gritando el pelo
" Mira, parece que tu cabello es verde.", sé pero que bien imagínense esto me estoy lavando
" Cabello Bueno, me estoy tiñendo el cabello, en realidad quiero cambiar mi","Mira, suena mi móvil. Es Tom. Me está contando todo sobre esta gran fiesta."
 Ayer por la tarde estoy escuchando su historia y no me doy cuenta de esa hora.," Vuela más de una hora, siempre es la misma vieja historia."
" Alice, de todas formas el verde te sienta bien, te ves muy bien.", Original muy único igual que tú también
 Alice no te ofendas pero eh te pareces a aa," Rana, gracias, ese es el cumplido más lindo. ¿Qué debo hacer?"
 Hazlo bien ¿por qué no?, llamas a un peluquero y haces un
 cita um y en el futuro tratar de evitar cambiar su," Miren buenos días a todos, ¿puedo preguntarles una cosa?"
" Pregunta que recibí ayer por la tarde. Lo siento, Jack, no puedo escuchar. Ahora tengo que ir a buscarte.", Para trabajar tengo una reunión a las 930 con mi editor y estoy
 tarde pero solo necesito un minuto es importante nada es más importante que, Esta reunión si llego tarde mi jefe me matará.
 me traes luego si quieres, Adios gran alicia
"Alice, ¿puedo hacerte una pregunta? Ayer por la tarde no, Jack, no puedo. Lo siento mucho.", pero yo también tengo que irme pero tú nunca te vas antes de las 11 de la mañana
 ¿Por qué tienes tanta prisa hoy? Esta mañana empiezo un nuevo curso de yoga.," Mi horóscopo dice que tengo que hacer algo de ejercicio. Bueno, si tu horóscopo lo dice."
" De todos modos, solo necesito un segundo, no Jack, mi maestro me dijo que no llegara tarde. Puedes..."," Llámame más tarde, Alice, espera, es importante."
 ¡Qué montón de locos! Me pregunto qué dirá mi tía.," Piensa en lo que es un día, yo también estoy agotado, todos mis músculos están agotados."
 matandome que hay para comer y bueno podemos hacer un sandwich eso es, al respecto la nevera esta practicamente vacia jack es que tu
" ¿Quién es ese que está con él? Hola a todos, esta es mi tía Karolina."," Vino desde Bolonia para verme, me gustaría ver cómo me va."
 A lo largo de que buenas noches Jack por qué no dijiste nada,"Debería limpiar, mira el desorden. Bueno, todos tenían tanta prisa."
" Buenos días, intenté llamarte, pero tu móvil estaba apagado y el de Alice."," Solo llamó y llamó. Imagino que lo dejaste en casa otra vez, como siempre, Alice. Bueno, yo..."
" Supongo que buenas noches, es un placer conocerte, bueno, solo chicas.", eh entonces eres alice alice la interesante de las
 casa y tu eres yo la ama de llaves por favor y," Carolina, así es como nos describes. Vamos, Carolina solo está bromeando."
" Bien, esta es la casa maravillosa, um, bueno, sí, pero por lo general es...", ordenado sigue siendo muy encantador gracias
 ¿Puedo ofrecerte algo? ¿Te gustaría una copa de vino?," Tal vez sí, gracias. Alice, ¿podrías conseguirme una botella de vino, por favor?"
 No hay vino y no hay vino no hay cerveza tenemos que hacer lo," Compras, eh, bueno, lo siento muchísimo. No suele ser así, pero hoy..."
estaba muy ocupado ¿sabes qué? vamos a salir a cenar ¿qué dices tía?," Carolina, eso me suena bien, disculpa, ¿sales vestida así?"
" Tal vez deberías limpiarte un poco. Sí, tienes toda la razón. Vamos a empezar."," ¿Listo para salir a la ciudad? ¿Puedo hacerte una pregunta, Jack?"
 Curso y Carolina Shoot ¿De verdad crees que es así?, Buena idea vivir juntos con todos estos
 Mujeres alicia que vas a hacer hoy no lo sé," Bueno, voy a hacer algunas compras para esta noche, ¿te gustaría venir?"
 Me gustaría preparar la cena para la tía de Jack. También quiero invitar a Sharon y..., Peter mi lección es a las 3 no sé a qué hora terminaré
 Bueno no te preocupes voy a hacer algunos trabajos antes, que no creo que termine antes de las 5 entonces que dices dime esta bien pero solo si
" Me prestas tu sombrero rojo, ¿de acuerdo? Te lo presto.", sombrero pero ten cuidado si lo pierdes me pondré muy mal
"Buenos días a todos, enojados. Buenos días, señora Andreini, ¿qué está pasando?", Hablando de que estamos decidiendo lo que vamos a hacer
" Hoy, ¿cómo vas a pasar el día? Creo que iré a dar un paseo por el", El centro de la ciudad tal vez haga un poco
 de compras creo que va a llover solo mira esos, nubes hola chicos hola tia
" Buenos días, me voy, Jack, ¿no vas a desayunar? No puedo."," Y me reuniré con un cliente japonés. Si llego tarde, mi jefe se pondrá furioso."
" No puedes ir con el estómago vacío, no te preocupes, te lo tendré.", algo para comer en el almuerzo espera jack iré contigo
 Nos vemos muy bien a las 5 no lo olvides," Estoy preocupada por Jack, está muy delgado, quizá no esté comiendo lo suficiente, no podrá comer."
